Osm id,Name,Hospital Type,Address,state,district,pincode,telephone,Email,website,latitude,Longitude
354,Mahindru Hospital,Private,"E-1, Kiran Garden, Main Najafgarh Road, Opp. Metro Pillar No.712, Uttam Nagar",Delhi,West Delhi,110059,"011 25333500, 011 25343500",helpdesk@mahindruhospital.com,http://mahindruhospital.com/,28.617681,77.045572
355,Jeevan Anmol Hospital,Private,"Mayur Vihar Phase-1, Near Metro Station,",Delhi,New Delhi,110091,"011 22750380, 011 22795237",Contact@jeevananmolhospital.com,http://www.jeevananmolhospital.com/,28.600624,77.293711
356,RVS Eye Center,Private,"DDA Market,BH-30 and 32 (West),Monday Market Road, Shalimar Bagh",Delhi,North West Delhi,110088,011 27478745,rvseyecentre890@gmail.com,http://www.rvseyecenter.com/,28.728208,77.160423
357,Maheshwari Hospital,Private,"F-1U-41, Pitampura",Delhi,North West Delhi,110088,"011 27341460, 011 27341353",info@maheshwarihospital.com,http://www.maheshwarihospital.com/,28.712331,77.141956
358,Maharashi Ayurveda Hospital,Private,"BP - Block, Shalimar Bagh",Delhi,West Delhi,110088,"011 27479501, 011 27479502, 011 27479503",mahp@vsnl.net,http://maharishiayurvedaindia.org/,28.725224,77.155444
359,Shreya Eye Centre,Private,"D-163, Surajmal Vihar",Delhi,EAST Delhi,110092,"011 22161975, 011 4277010",shreyaeyecentre@gmail.com,http://www.shreyaeyecentre.com/,28.660598,77.307669
360,Saroj Hospital and Heart Institute,Private,"Near Madhuban Chowk,Sec-14 (Extn.), Rohini",Delhi,North West Delhi,110085,011 27903333,info@sarojhospital.com,http://www.sarojhospital.com/,28.706393,77.129058
361,Rana Eye Centre,Private,"C-8/28, SEC-7, Opp. Metro Pillar No. 394-395, Sai Baba Chowk, Rohini",Delhi,North West Delhi,110085,011 45100652,NA,http://ranaeyecentre.co.in/,28.708854,77.124011
362,Rana Eye Clinic,Private,"5140 A/3, Krishan Nagar, Behind Khalsa College, Karol Bagh",Delhi,Central Delhi,110005,NA,NA,http://ranaeyecentre.co.in/,28.708844,77.124
363,Rajiv Gandhi Cancer Institute and Research Centre,Public,"Sector - V, Rohini",Delhi,North West Delhi,110085,"011 27051011,011 27051030, 011 47022222",NA,http://www.rgcirc.org/,28.714683,77.115177
364,"Sama Hospital, Siri Fort",Private,"8 , Siri Fort Road",Delhi,New Delhi,110049,011 43111888,support@samahealth.com,http://www.samahospital.com/,28.553414,77.221138
365,"Eye-Q Super Specialty Eye Hospital, Shalimar Bagh",Private,"Basement and 1st floor, NS-3 AD Block, East of Shalimar Bagh",Delhi,North West Delhi,110088,011 47292900,NA,http://www.eyeqindia.com/,28.644849,77.18901
366,"Eye-Q Super Specialty Eye Hospital, South Extension Part-2",Private,"P-13, South Extension Part- 2,",Delhi,New Delhi,110049,011 26257803,NA,http://www.eyeqindia.com/,NA,NA
367,Talwar Medical Centre,Private,M-139 Greater Kailash II,Delhi,New Delhi,110048,"011 29216441, 011 29216442, 011 29216443,011 43794200",tmcentre@vsnl.com,http://www.talwarmedicalcentre.com/,28.536498,77.244085
368,Dr. Bansal Stone,Private,"A-1, New Friend’s Colony",Delhi,East Delhi,110065,NA,info@drbansalstone.com,http://www.drbansalstone.com/,28.564568,77.2717
369,Jeewan Hospital and Nursing Home,Private,"Jeewan Nagar, Near Ashram",Delhi,New Delhi,110014,"011 26343271, 011 26349821",Jeewanursinghome2@gmail.com,http://jeewannursinghome2.com/,28.578651,77.259367
370,"Dr. Om Parkash Goel Medicare, Pitampura",Private,"168, Deepali Enclave ,Near Deepali Chowk, Pitampura",Delhi,North West Delhi,110034,NA,dranandgoel@rediffmail.com,http://www.doctoranandgoel.com/,NA,NA
371,"R P Stone Clinic Pvt. Ltd. , Delhi",Private,"Basement N-236, GK-1",Delhi,New Delhi,110048,NA,rpstoneclinic@gmail.com,http://www.rpstoneclinic.com/,NA,NA
372,"Centre For Sight, Okhla",Private,"Fortis Escorts Heart Institute and Research Centre, Okhla Road",Delhi,East Delhi,110025,"011 41059300,011 41059301,011 41059302",infookhla@centreforsight.net,http://www.centreforsight.net/,28.564363,77.287782
373,"Centre For Sight, Pusa Road",Private,"BLK Super Speciality Hospital, Pusa Road, Karol Bagh,",Delhi,Central Delhi,110005,011 30653077,infopusaroad@centreforsight.net,http://www.centreforsight.net/,28.643643,77.180023
374,"Centre For Sight, Ashok Vihar",Private,"B2/6, Ashok Vihar, Phase 2,",Delhi,North West Delhi,110052,"011 43728774,011 43728775, 011 47728789",infoashokvihar@centreforsight.net,http://www.centreforsight.net/,28.692653,77.177448
375,"Centre For Sight, Rajouri Garden",Private,"J-12/30, Rajouri Garden",Delhi,New Delhi,110027,"011 47401363, 011 47401364",inforajouri@centreforsight.net,http://www.centreforsight.net/,28.641451,77.120766
376,Dr. Atul Kumar Garg,Private,"A-39-40, North - Ex Mall , Sec -9 , Rohini",Delhi,North West Delhi,110085,011 27556765,drgargatul04@yahoo.com,NA,28.714751,77.129298
377,Malik Radix Hospital,Private,"C-218, Nirman Vihar",Delhi,New Delhi,110092,"011 22011192, 011 22011196, 011 22011208","info@malikradixhealthcare.com,",http://www.malikradixhealthcare.com/,28.635643,77.288153
378,Malik Radix Clinic,Private,"C-217, Nirman Vihar",Delhi,New Delhi,110092,"011 22520249, 011 22508272, 011 22025531",ravi_malik01@yahoo.co.in,http://www.malikradixhealthcare.com/,28.635643,77.288153
379,M P Heart Institute,Private,"Dr. Umesh Gupta, W-33, Greater Kailash-1",Delhi,New Delhi,110048,011 29234830,NA,http://drumeshgupta.com/,28.548403,77.238008
380,Parmarth Mission Nursing Home,Private,"23/7, Shakti Nagar",Delhi,North Delhi,110007,"011 23842319, 011 23843798",NA,NA,28.681117,77.197876
381,Fortis Flt. Lt. Rajan Dhall Hospital,Private,"Sector B, Pocket 1, Aruna Asaf Ali Marg, Vasant Kunj",Delhi,South West Delhi,110070,011 42776222,NA,http://www.fortishealthcare.com/,28.51986,77.160388
382,Maulana Azad Medical College,Public,Maulana Azad Medical College Bahadurshah Zafar Marg,Delhi,New Delhi,110002,"011 22582106, 011 22592971, 011 22592371",NA,www.mamc.ac.in,28.637217,77.236641
383,Aakash Hospital,Private,"90/43, Malviya Nagar, New Delhi",Delhi,New Delhi,110017,011 40501000,info@aakashhospital.com,http://www.aakashhospital.com/,28.535375,77.214826
384,Aashlok NursingHome,Private,"25-A, Block-AB, Community Centre,Safdarjung Enclave",Delhi,New Delhi,110029,"011 26165901,011 26165907/ 011 26165861,011 26165862",aashlok.app@gmail.com,http://www.aashlok.com/,NA,NA
385,"Adiva Hospital, Green park",Private,"C 1/C, Green Park Extension",Delhi,New Delhi,110016,011 46672700,NA,http://www.adivahospitals.com/,28.558786,77.206388
386,"Adiva Hospital, Uday Park",Private,"34, Uday Park, August Kranti Marg",Delhi,New Delhi,110049,011 45682800,NA,http://www.adivahospitals.com/livebetter/,28.560094,77.219938
387,"Adiva Hospitals, Anand Lok",Private,"15, Anand Lok, August Kranti Marg",Delhi,New Delhi,110049,"011 45672700, 011 45672777",NA,http://www.adivahospitals.com/livecomplete/,28.559418,77.206518
388,Aster Eye Care,Private,"32, Ring Road, Lajpat Nagar IV",Delhi,New Delhi,110024,"011 30853337,011 30853339,011 46577737",NA,http://www.astereyecare.com,28.569411,77.248431
389,Attar Sain Jain Hospital,Public,Lawrence Road Industrial Area,Delhi,New Delhi,110035,"011 27188342, 011 23654664",msasjh-dhs-Delhi@nic.in,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Hospitals/Attar+Sain+Jain+Eye/,28.681914,77.149743
390,Ayurvedic and Unani Tibbia College and Hospital,Public,"Ajmal Khan Park, Karol Bagh",Delhi,Central Delhi,110005,"011 23524180, 011 23676499",yousufjamal289@gmail.com,http://www.Delhi.gov.in/wps/wcm/connect/doit_health/Health/Home/Ayurvedic+and+Unani+Tibbia+Collage/,28.656326,77.194873
391,Batra Hospital and Medical Research Centre,Private,"1, Tughlakabad Institutional Area, Mehrauli Badarpur Road",Delhi,South Delhi,110062,"011 29958747, 011 29957629, 011 29957485, 011 29957487",info@batrahospitalDelhi.org,http://www.batrahospitalDelhi.org,28.513748,77.245797
392,Chaudhary Brahm Prakash Ayurved Charak Sansthan,Public,"Village Khera Dabar, Najafgarh",Delhi,South West Delhi,110073,011 23236259,NA,http://Delhi.gov.in/wps/wcm/connect/DOIT_CBPACS/cbpacs/home,28.572608,76.93352
393,Chawala Hospital,Private,"53 Harsh Vihar, Pitam Pura",Delhi,New Delhi,110034,"011 27014343, 011 5072323",admin@chawlanursinghome.com,http://www.chawlanursinghome.in/,28.712239,77.107149
394,Dr.Bansal Stone Hospital,Private,"A-1, New Friend’s Colony,",Delhi,New Delhi,110065,011 46583333,info@drbansalstone.comcmd@drbansalstone.comhr.drbansalstone@gmail.com,http://drbansalstone.com/,28.564559,77.271625
395,Indraprastha Apollo Hospitals,Private,"Sarita Vihar, Delhi Mathura Road",Delhi,New Delhi,110076,"011 26925858 , 011 26925801",helpdesk_Delhi@apollohospitals.com,http://www.apollohospDelhi.com,28.541628,77.283443
396,Jeewan Mala Hospital,Private,"67/1, New Rohtak Road, Karol Bagh",Delhi,New Delhi,110005,"011 23511474,011 23511477, 011 47774141",info@jeewanmalahospital.com,http://www.jeewanmalahospital.com/,28.659341,77.190621
397,"Metro Hospital And Cancer Institute, Preet Vihar",Private,"21, Community Centre, Preet Vihar",Delhi,New Delhi,110092,"011 22019857, 011 22520480",metropreetvihar@metrohospitals.com,http://www.metrohospitals.com/content.php?page=25andparent=14,28.602227,77.338375
398,Moolchand Hospital,Private,"Lajpat Nagar III, Delhi",Delhi,New Delhi,110024,"011 42000000,011 42000102",info@moolchandhealthcare.com,www.moolchandhealthcare.com,28.565906,77.234565
399,Naraina Medical Centre,Public,"Near Indraprastha Apollo Hospital, Naraina Vihar, C Block",Delhi,New Delhi,110001,"011 25776481, 011 25778481",kajlab47@hotmail.com,www.narayanahospitals.com,28.708801,77.046351
400,Ortho Nova hospital,Private,"C-5/29, Opp. Main IIT Gate, Safdarjung Development Area",Delhi,New Delhi,110016,011 42012345,info@orthonovahospital.co.in,http://www.orthonovahospital.co.in/,28.546466,77.197205
401,Phoenix Hospital,Private,"E-60, Greater Kailash-I",Delhi,South Delhi,110048,"011 46863800, 011 29230545, 011 29239341, 011 29242103",info@phoenixhospitals.org,http://www.phoenixhospitalindia.org/,28.550416,77.244232
402,Primus Super Speciality Hospital,Private,"Chandragt Marg, Chanakyapuri",Delhi,New Delhi,110021,"011 66206630, 011 66206640",internationalpatientcare@primushospital.com,http://www.primushospital.com,28.593147,77.181263
403,Safdarjung Hospital,Public,"In Front of AIIMS, Ring Road",Delhi,New Delhi,110029,"011 26165060, 011 26165032, 011 26198126,",NA,www.vmmc-sjh.nic.in,28.568155,77.205754
404,Sushrut Trauma Centre,Public,"Ring Road, Behind I.P. College, Near Civil Lines Metro Station, Metcalf Road, Civil Line",Delhi,New Delhi,110054,"011 23906021, 011 23906000, 011 23906001, 011 23988122",info@mamc.com,http://www.mamc.ac.in/sushruta.htm,28.684368,77.228089
405,Shakuntala Private,Private,"RZ-I-81A, Sagarpur West, (Opposite Delhi Vidyut Board Colony)",Delhi,West Delhi,110046,"011 25383171, 011 25390976",director@shakuntlahospital.com,http://shakuntlahospital.com/index.aspx,28.608424,77.095462
406,Sama Hospital,Private,8 - Siri fort road,Delhi,New Delhi,110049,011 43111888,support@samahealth.com,http://www.samahospital.com/,28.553395,77.221106
407,"RG Stone Urology and Laparoscopy Hospital, South Delhi",Private,"F-12, East of Kailash",Delhi,New Delhi,110065,011 40721000,NA,http://www.rghospital.com/eastofkailash.asp,28.55421,77.244262
408,"RG Stone Urology and Laparoscopy Hospital, Pitampura",Private,"194-195, Deepali Chowk, Pitampura",Delhi,North West Delhi,110085,"011 47571000, 011 475712701,011 4757 1528,011 47572353,011 47573204",NA,http://www.rghospital.com/pitampura.asp,28.704347,77.115601
409,"RG Stone Urology and Laparoscopy Hospital, Rajouri Garden",Private,"B-1, Vishal Enclave, Opp. Police Station, Rajouri Garden",Delhi,New Delhi,110027,011 43298000,NA,http://www.rghospital.com/rajouri-Garden.asp,28.656215,77.119052
410,"RG Stone Urology and Laparoscopy Hospital, Gagan Vihar",Private,"18, Gagan Vihar Main",Delhi,New Delhi,110092,011 71011000,NA,http://www.rghospital.com/gaganvihar.asp,28.646127,77.296637
411,Indian Institute Of Yoga and Naturopathy,Private,"Des Raj Campus, C-Block, East of Kailash",Delhi,New Delhi,110065,"011 26913567, 011 26919793","kdhcyn@yahoo.co.in ,",http://www.iiyn.in/,28.558767,77.250899
412,Grace Intensive Cardiac Care Center,Private,"Opposite, b p s club, behind astro housing society, pagifond, margoa",Goa,South Goa,403601,"0832 725391, 0832 725392",info@gracecardiachospital.com,http://www.gracecardiachospital.com,15.277292,73.960669
413,Vrundavan hospital,Private,"Teun industrial estate,pedum karasarada",Goa,South Goa,403507,"0832 250022, 0832 250033, 0832 2250309",NA,NA,15.603743,73.824421
414,Dr. Bhandare hospital,Private,"Fontainhas,Panaji north",Goa,South Goa,403001,"0832 2224966, 0832 2424966",NA,NA,15.49429,73.831183
415,Goa Medical College,Public,"Goa Medical College and Hospital Bambolim, Tiswadi",Goa,South Goa,403202,"0832 2458700, 0832 2458715",NA,http://www.gmc.goa.gov.in/,15.464338,73.85876
416,Manipal Goa Cancer and General Hospital,Private,"Manipal Hospital , Dr E Boges Road, Dona Paula",Goa,Goa,403004,0832 8888702222,mghgoa@manipalhealth.com,http://www.kmchospitalsmangalore.com/,15.460381,73.813291
417,Smt. Ramaben Maternity and General Hospital,Private,"1st floor, bhumica city centrem.g. Road, silvassa",Goa,North Goa,NA,0260 2640122,dr_jitendrasinh@hotmail.com,NA,NA,NA
418,Kesarl Sal Medical College and Research Institute,Private,"Opp. Science City, Daskroi Taluka, Bhadaj, Ahmedabad",Gujarat,Ahmedabad,380060,"079 65229333,079 65229334",ksalhospital@yahoo.com,www.kesarsalmedicalcollege.org,23.101107,72.532374
419,B.J. Medical College,Public,"B.J. Medical College, New Civil Hospital, Asarwa, Ahmedabad",Gujarat,Ahmedabad,380016,079 22680074,NA,http://www.bjmc.org/,23.052962,72.602602
420,Smt. NHL Municipal Medical College,Public,"Ellis Bridge, Ahmedabad",Gujarat,Ahmedabad,380006,"079 26578452, 079 26576275",Info@nhlmmc.edu.in,http://www.nhlmmc.edu.in,23.018913,72.571353
421,Ahmedabad Homeopathy Medical College,Public,"Bopal-Ghuma Road, Ghuma,Daskroi, Ahmedabad",Gujarat,Ahmedabad,380058,"02717 233127, 02717 233128",NA,http://www.gujarathmc.org/Colleges/1377,23.030426,72.459007
422,GMERS Medical College,Private,"GMERS Medical Collage, Sola, SG Highway, Ahmedabad",Gujarat,Ahmedabad,380054,"079 27660275, 079 27664359",NA,http://www.gmersmchsola.com,23.083036,72.524857
423,Pulse Women's Hospital,Private,"108, Swastik Society, B/H St Xavier's Ladies Hostel, Navrangpura, Ahmedabad",Gujarat,Ahmedabad,380009,079 26422626,ahmedabad@novaivifertility.com,http://www.pulse-hospital.com/,23.038779,72.558567
424,"Centre For Sight, Ahmedabad",Private,"101, White Cross, 15, Patel Society, Gulbai Tekra, Ahmedabad",Gujarat,Ahmedabad,380009,"079 26401440, 079 26424590",amdavad@newvisionindia.com,http://www.centreforsight.net/,23.028169,72.551693
425,"Centre For Sight, Anand",Private,"Ground Floor 1 and 2,Maruti Saday, Near Indira Gandhi Statue,Lambhvel Road, Anand",Gujarat,Anand,388001,NA,NA,http://www.centreforsight.net/,22.555769,72.950485
426,"Eye-Q Super Speciality Eye Hospitals, Bharuch",Private,"1st floor, Modi Compund, Paanch batti, Bharuch",Gujarat,Bharuch,392001,"02642 264777, 02642 261888",NA,http://www.eyeqindia.com/,21.708542,72.992963
427,"Centre For Sight, Bharuch",Private,"GS-18, Brund Complex, Residence Plaza, Opp. GEB Office, Maktampur Road. Bharuch",Gujarat,Bharuch,392001,02642 246611,bharuch@newvisionindia.com,http://www.centreforsight.net/,NA,NA
428,"Government Medical College, Bhavnagar",Public,"Sir T. Hospital Campus, Dr H Vaidya Road, Jail Road, Kalanala, Bhavnagar",Gujarat,Bhavnagar,364002,"0278 2511511,0278 2430808",Dean.health.bhavnagar@gmail.com,http://www.bvnmedicol.org,21.769017,72.136953
429,"Centre For Sight, Bhavnagar",Private,"E/11-12, Center Point, Near V Mart Circle, Gogh Circle, Bhavnagar",Gujarat,Bhavnagar,364001,"0278 2565542,0278 2565541",NA,http://www.centreforsight.net/,21.769017,72.136953
430,Lara Hospital,Private,"Nawa Bazaar Road, Godhra-GPO, Godhra",Gujarat,Godhra,389001,"02672 250457, 02672 240225",NA,NA,22.773758,73.621176
431,M. P. Shah Medical College,Public,"Pt. Nehru Road, Jamnagar",Gujarat,Jamnagar,361008,NA,NA,http://mpsmc.in,22.477799,70.065561
432,"Centre For Sight, Jamnagar",Private,"Adarsh Hospital, Wakeshainhggari, Jamnagar",Gujarat,Jamnagar,361006,NA,NA,http://www.centreforsight.net/,22.470491,70.054441
433,Pramukhswami Medical College,Public,"Charutar Arogya Mandal,Gokalnagar, P.O. Karmsad Karamsad",Gujarat,Anand,388325,"0269 2228411,0269 2228412",NA,http://www.charutarhealth.org/institute/about/pramukhswami-medical-college,22.539884,72.890659
434,Pandit Deendayal Upadhyay Medical College (P.D.U Medical College),Public,"Civil Hospital Campus, Jamnagar Road, Rajkot",Gujarat,Rajkot,360001,"0281 2458337,0281 2458339",deanrajkot@yahoo.co.in,www.pdumcrajkot.org,22.305253,70.798616
435,"Centre For Sight, Rajkot",Private,"203, Embassy Building, Opp. Jubilee Baug, Rajkot",Gujarat,Rajkot,360001,"0281 2240241,0281 2240239",rajkot@newvisionindia.com,http://www.centreforsight.net/,NA,NA
436,College of Dental Sciences and Research,Public,"College of Dental Sciences and Research Centre, Ahmedabad, Opp. Pleasure Club, Near Bhopal, Manipur Ta. Sanand",Gujarat,Ahmedabad,382115,"0268 46244357, 0268 46244307",NA,NA,23.03536,72.435954
437,"Government Medical College, Surat",Public,"Majura Gate, Surat",Gujarat,Surat,395001,"0261 2244175, 0261 3244175",NA,http://gmcsurat.org,21.18041,72.820452
438,Surat Municipal Institute of Medical Education and Research,Public,"Near. Sahara Darwaja, Opp. Bombay Market, Umarwada, Surat",Gujarat,Surat,395010,"0261 2368040,0261 2368044",deansmimer@gmail.com,http://smimer.suratmunicipal.gov.in/,21.199339,72.845111
439,Care Hospitals,Private,"Opp. Dhiraj Sons, Athwa Gate Circle, Gajrawadi, Surat",Gujarat,Surat,395001,"0261 3927777, 0261 3927777",info@carehospitals.com,http://www.carehospitals.com,21.219381,72.80865
440,"Eye-Q Super Speciality Eye Hospitals, Rander Road",Private,"2nd-3rd Floor, Raina Arcade,Near Navyug College,Rander, Surat, Gujarat",Gujarat,Surat,395009,"0261 2789111, 0261 2789777",NA,http://www.eyeqindia.com/,21.206229,72.801707
441,"Eye-Q Super Speciality Eye Hospitals, Udhana",Private,"2nd Floor, SNS House,Udhana Teen Rasta, Opposite Silicon Shoppers, Udhana Main Road,Udhana, Surat",Gujarat,Surat,394210,"0261 2273555, 0261 2273777",NA,http://www.eyeqindia.com/,21.172938,72.839644
442,"Centre For Sight, Surat",Private,"3rd Floor, Samir Appts, Muktanand Nagar Complex., Surat",Gujarat,Surat,395003,0261 2792222,samir@newvisionindia.com,http://www.centreforsight.net/,21.192974,72.800131
443,"Centre For Sight, Surendranagar",Private,"Ground Floor, Suchi Complex,Near Dudhrej Crossing.Surendranagar",Gujarat,Surendranagar,363001,0275 2224559,NA,http://www.centreforsight.net/,21.199256,72.803346
444,"Medical College, Baroda",Public,"Medical College, Baroda Anandpura, Vadodara",Gujarat,Vadodara,390001,0265 2421594,NA,http://www.medicalcollegebaroda.edu.in/,22.304562,73.191787
445,"Smt. B.K.Shah Medical Institute and Research Centre, Piparia, Wabghodia",Public,"PipariaTal, Wabghodia, Vadodara",Gujarat,Vadodara,391760,"02668 245264, 02668 245265",NA,NA,22.301888,73.2069
446,"Eye-Q Super Speciality Eye Hospitals, BPC Road",Private,"2nd-3rd Floor, Jaylaxmi Complex,4-Anand Nagar society, Jetalpur, BPC Road, Vadodara",Gujarat,Vadodara,390007,"0265 2333777, 0265 2345888",NA,http://www.eyeqindia.com/,22.323966,73.189739
